"","day","Sensor_ID","Location","sapflow_2.5cm","soil_vwc_15cm","soil_vwc_30cm","soil_vwc_5cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Plot","Tree_ID","Species","Grid_Square","DBH_2021","BA"
"115",2022-06-03,"C2","F5",0.619983606557377,0.354019095235652,0.395216387967213,0.381075631245902,723.785737704918,22.5203278688525,1.61357083934426,"Control",1385,"LITU","F5",39.5,1560.25
"116",2022-06-03,"C3","C5",0.345081967213115,0.345607785154183,0.377781999901639,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"Control",1425,"LITU","C5",47.1,2218.41
"117",2022-06-03,"C4","H4",0.359475409836066,0.329685885798808,0.342952225737705,0.359039752934426,723.785737704918,22.5203278688525,1.61357083934426,"Control",1325,"LITU","H4",48.6,2361.96
"118",2022-06-03,"C5","I3",0.00595238095238095,0.323005231319672,0.342952225737705,0.351561168114754,723.785737704918,22.5203278688525,1.61357083934426,"Control",1330,"LITU","I3",39.7,1576.09
"119",2022-06-03,"C6","B7",0.574475409836066,0.34533686112459,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"Control",1411,"LITU","B7",59.4,3528.36
"120",2022-06-03,"C7","B3",0.5885,0.337937075673721,0.324150087982617,0.368226074630582,723.785737704918,22.5203278688525,1.61357083934426,"Control",1439,"ACRU","B3",32,1024
"121",2022-06-03,"C9","(out)",0.372229508196721,0.345991106528513,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"Control",1456,"ACRU",NA,24,576
"122",2022-06-03,"F1","H5",0.47355737704918,0.328320298590164,0.304158134770492,0.365601017844262,723.785737704918,22.5203278688525,1.61357083934426,"FW",1578,"LITU","H5",67.2,4515.84
"123",2022-06-03,"F10","F8",0.735245901639344,0.341216489819672,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"FW",1546,"ACRU","F8",21.4,457.96
"124",2022-06-03,"F11","F6",0.489885245901639,0.353526875448615,0.347864699266687,0.381475507393443,723.785737704918,22.5203278688525,1.61357083934426,"FW",1548,"ACRU","F6",28.5,812.25
"125",2022-06-03,"F12","F2",0.592360655737705,0.3518728834803,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"FW",1563,"ACRU","F2",28.2,795.24
"126",2022-06-03,"F13","D6",0.44151724137931,0.356566982713256,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"FW",1519,"FAGR","D6",38.2,1459.24
"127",2022-06-03,"F14","D7",0.325803278688525,0.363351714514344,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"FW",1543,"FAGR","D7",35.5,1260.25
"128",2022-06-03,"F15","A6",0.332603448275862,0.354832214352459,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"FW",1516,"FAGR","A6",32.1,1030.41
"129",2022-06-03,"F16","H4",0.389163934426229,0.329685885798808,0.342952225737705,0.359039752934426,723.785737704918,22.5203278688525,1.61357083934426,"FW",1596,"FAGR","H4",27.2,739.84
"130",2022-06-03,"F17","I6",0.439311475409836,0.32478678395082,0.336875242319672,0.368029462614754,723.785737704918,22.5203278688525,1.61357083934426,"FW",1580,"FAGR","I6",30.5,930.25
"131",2022-06-03,"F18","H8",0.381311475409836,0.327937210245902,0.369592349868852,0.386332396934426,723.785737704918,22.5203278688525,1.61357083934426,"FW",1569,"FAGR","H8",39.9,1592.01
"132",2022-06-03,"F2","G6",0.473950819672131,0.345352033737705,0.304158134770492,0.365601017844262,723.785737704918,22.5203278688525,1.61357083934426,"FW",1576,"LITU","G6",68.8,4733.44
"133",2022-06-03,"F3","D5",0.00348275862068966,0.353095111506945,0.377781999901639,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"FW",1552,"LITU","D5",66.7,4448.89
"134",2022-06-03,"F4","E2",0.42255737704918,0.350997549055938,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"FW",1561,"LITU","E2",56.4,3180.96
"135",2022-06-03,"F5","G3",0.376229508196721,0.341989241345753,0.381509321463115,0.366076576885246,723.785737704918,22.5203278688525,1.61357083934426,"FW",1591,"LITU","G3",79.8,6368.04
"136",2022-06-03,"F6","D6",0.405706896551724,0.356566982713256,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"FW",1551,"LITU","D6",52.7,2777.29
"137",2022-06-03,"F7","B5",0.5035,0.343505207943834,0.377781999901639,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"FW",1520,"ACRU","B5",25.4,645.16
"138",2022-06-03,"F8","B4",0.687603448275862,0.333847720279395,0.324150087982617,0.368226074630582,723.785737704918,22.5203278688525,1.61357083934426,"FW",1521,"ACRU","B4",25.9,670.81
"139",2022-06-03,"F9","G3",0.488180327868852,0.341989241345753,0.381509321463115,0.366076576885246,723.785737704918,22.5203278688525,1.61357083934426,"FW",1592,"ACRU","G3",43.2,1866.24
"140",2022-06-03,"S1","F7",0.477428571428571,0.351751352163934,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1771,"LITU","F7",47.7,2275.29
"141",2022-06-03,"S10","G5",0.417967213114754,0.344879853342537,0.364863636901639,0.373238355508197,723.785737704918,22.5203278688525,1.61357083934426,"SW",1775,"ACRU","G5",18.4,338.56
"142",2022-06-03,"S11","F6",0.464881355932203,0.353526875448615,0.347864699266687,0.381475507393443,723.785737704918,22.5203278688525,1.61357083934426,"SW",1772,"ACRU","F6",21,441
"143",2022-06-03,"S12","F4",0.510147540983607,0.35200025951238,0.395216387967213,0.381075631245902,723.785737704918,22.5203278688525,1.61357083934426,"SW",1776,"ACRU","F4",24.7,610.09
"144",2022-06-03,"S13","A2",0.310065573770492,0.350205141856699,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1848,"FAGR","A2",35.2,1239.04
"145",2022-06-03,"S14","I2",0.327672131147541,0.322069724622951,0.342952225737705,0.351561168114754,723.785737704918,22.5203278688525,1.61357083934426,"SW",1851,"FAGR","I2",31,961
"146",2022-06-03,"S15","E4",0.314049180327869,0.350221694668739,0.395216387967213,0.380875693172131,723.785737704918,22.5203278688525,1.61357083934426,"SW",1829,"FAGR","E4",22.5,506.25
"147",2022-06-03,"S16","C2",0.339475409836066,0.337617301707603,0.324150087982617,0.368226074630582,723.785737704918,22.5203278688525,1.61357083934426,"SW",1839,"FAGR","C2",28,784
"148",2022-06-03,"S17","D1",0.357147540983607,0.35020000146905,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1868,"FAGR","D1",33.1,1095.61
"149",2022-06-03,"S18","E5",0.48371186440678,0.360447481542879,0.395216387967213,0.380875693172131,723.785737704918,22.5203278688525,1.61357083934426,"SW",1780,"FAGR","E5",19.9,396.01
"150",2022-06-03,"S2","C5",0.432180327868852,0.345607785154183,0.377781999901639,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"SW",1790,"LITU","C5",61.7,3806.89
"151",2022-06-03,"S20","B8",0.446067796610169,0.345202469672131,0.263769859590164,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1749,"ACRU","B8",21.3,453.69
"152",2022-06-03,"S3","E5",0.373868852459016,0.360447481542879,0.395216387967213,0.380875693172131,723.785737704918,22.5203278688525,1.61357083934426,"SW",1783,"LITU","E5",36.9,1361.61
"153",2022-06-03,"S4","E6",0.658542372881356,0.365852687725225,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1781,"LITU","E6",50.8,2580.64
"154",2022-06-03,"S5","F5",0.393377049180328,0.354019095235652,0.395216387967213,0.381075631245902,723.785737704918,22.5203278688525,1.61357083934426,"SW",1778,"LITU","F5",44.2,1953.64
"155",2022-06-03,"S6","G6",0.343409836065574,0.345352033737705,0.304158134770492,0.365601017844262,723.785737704918,22.5203278688525,1.61357083934426,"SW",1773,"LITU","G6",49.7,2470.09
"156",2022-06-03,"S7","D7",0.484016949152542,0.363351714514344,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"SW",1733,"ACRU","D7",24.7,610.09
"157",2022-06-03,"S8","C6",0.475983050847458,0.350927813919305,0.320775929745902,0.310041687508197,723.785737704918,22.5203278688525,1.61357083934426,"SW",1788,"ACRU","C6",29.3,858.49
"158",2022-06-03,"S9","F2",0.616770491803279,0.3518728834803,0.347864699266687,0.354691389923495,723.785737704918,22.5203278688525,1.61357083934426,"SW",1865,"ACRU","F2",34.4,1183.36
"159",2022-06-04,"C1","F5",0.526098360655738,0.351423556109538,0.35626794247541,0.36980921352459,849.893606557377,23.9770491803279,0.856423549216393,"Control",1384,"LITU","F5",47.1,2218.41
"160",2022-06-04,"C10","D4",0.698213114754098,0.344229276264754,0.315214747344262,0.34080900404918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1387,"ACRU","D4",36,1296
"161",2022-06-04,"C11","F2",0.406540983606557,0.342881167968852,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1395,"ACRU","F2",34.7,1204.09
"162",2022-06-04,"C12","G3",0.00342857142857143,0.337006702871194,0.371643863942623,0.352385656983607,849.893606557377,23.9770491803279,0.856423549216393,"Control",1328,"ACRU","G3",27.9,778.41
"163",2022-06-04,"C13","B8",0.449409836065574,0.341944173262295,0.275727767352459,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1407,"FAGR","B8",37.6,1413.76
"164",2022-06-04,"C14","B7",0.473524590163934,0.337827803898361,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"Control",1412,"FAGR","B7",25.1,630.01
"165",2022-06-04,"C15","A4",0.327213114754098,0.332265792704918,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1432,"FAGR","A4",28.5,812.25
"166",2022-06-04,"C16","E4",0.464213114754098,0.357211860031148,0.386836666934426,0.369894562122951,849.893606557377,23.9770491803279,0.856423549216393,"Control",1390,"FAGR","E4",32,1024
"167",2022-06-04,"C17","F6",0.00366666666666667,0.343989695729508,0.295130493557377,0.369638516327869,849.893606557377,23.9770491803279,0.856423549216393,"Control",1380,"FAGR","F6",44.5,1980.25
"168",2022-06-04,"C18","(out)",0.365229508196721,0.339696713323986,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1452,"FAGR",NA,45.4,2061.16
"169",2022-06-04,"C19","A1",0.594852459016393,0.336093199885246,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1451,"ACRU","A1",19.1,364.81
"170",2022-06-04,"C2","F5",0.616081967213115,0.351423556109538,0.35626794247541,0.36980921352459,849.893606557377,23.9770491803279,0.856423549216393,"Control",1385,"LITU","F5",39.5,1560.25
"171",2022-06-04,"C3","C5",0.328983606557377,0.337502636503513,0.361835876032787,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"Control",1425,"LITU","C5",47.1,2218.41
"172",2022-06-04,"C4","H4",0.364459016393443,0.322211219188881,0.336010871819672,0.343159317704918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1325,"LITU","H4",48.6,2361.96
"173",2022-06-04,"C6","B7",0.566459016393443,0.337827803898361,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"Control",1411,"LITU","B7",59.4,3528.36
"174",2022-06-04,"C7","B3",0.600950819672131,0.332458012281669,0.315214747344262,0.34080900404918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1439,"ACRU","B3",32,1024
"175",2022-06-04,"C9","(out)",0.381114754098361,0.339696713323986,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"Control",1456,"ACRU",NA,24,576
"176",2022-06-04,"F1","H5",0.475852459016393,0.320209006601736,0.298786769008197,0.354431024008197,849.893606557377,23.9770491803279,0.856423549216393,"FW",1578,"LITU","H5",67.2,4515.84
"177",2022-06-04,"F10","F8",0.744901639344262,0.31827136754918,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1546,"ACRU","F8",21.4,457.96
"178",2022-06-04,"F11","F6",0.477918032786885,0.343989695729508,0.295130493557377,0.369638516327869,849.893606557377,23.9770491803279,0.856423549216393,"FW",1548,"ACRU","F6",28.5,812.25
"179",2022-06-04,"F12","F2",0.587655737704918,0.342881167968852,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1563,"ACRU","F2",28.2,795.24
"180",2022-06-04,"F13","D6",0.434590163934426,0.351642201549811,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"FW",1519,"FAGR","D6",38.2,1459.24
"181",2022-06-04,"F14","D7",0.315655737704918,0.348794187480094,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"FW",1543,"FAGR","D7",35.5,1260.25
"182",2022-06-04,"F15","A6",0.323868852459016,0.344015336696721,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1516,"FAGR","A6",32.1,1030.41
"183",2022-06-04,"F16","H4",0.387016393442623,0.322211219188881,0.336010871819672,0.343159317704918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1596,"FAGR","H4",27.2,739.84
"184",2022-06-04,"F17","I6",0.425688524590164,0.313301149737705,0.328708410557377,0.361822946032787,849.893606557377,23.9770491803279,0.856423549216393,"FW",1580,"FAGR","I6",30.5,930.25
"185",2022-06-04,"F18","H8",0.370770491803279,0.312515243140984,0.341841093606557,0.373122653204918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1569,"FAGR","H8",39.9,1592.01
"186",2022-06-04,"F2","G6",0.474327868852459,0.329577603311475,0.298786769008197,0.354431024008197,849.893606557377,23.9770491803279,0.856423549216393,"FW",1576,"LITU","G6",68.8,4733.44
"187",2022-06-04,"F20","I7",0.575327868852459,0.321511969995902,0.328708410557377,0.361822946032787,849.893606557377,23.9770491803279,0.856423549216393,"FW",1573,"ACRU","I7",34.1,1162.81
"188",2022-06-04,"F3","D5",0.00410344827586207,0.3523489429375,0.361835876032787,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"FW",1552,"LITU","D5",66.7,4448.89
"189",2022-06-04,"F4","E2",0.417245901639344,0.347750777010088,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1561,"LITU","E2",56.4,3180.96
"190",2022-06-04,"F5","G3",0.367606557377049,0.337006702871194,0.371643863942623,0.352385656983607,849.893606557377,23.9770491803279,0.856423549216393,"FW",1591,"LITU","G3",79.8,6368.04
"191",2022-06-04,"F6","D6",0.391081967213115,0.351642201549811,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"FW",1551,"LITU","D6",52.7,2777.29
"192",2022-06-04,"F7","B5",0.483213114754098,0.331065072631148,0.361835876032787,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"FW",1520,"ACRU","B5",25.4,645.16
"193",2022-06-04,"F8","B4",0.687049180327869,0.326675640744262,0.315214747344262,0.34080900404918,849.893606557377,23.9770491803279,0.856423549216393,"FW",1521,"ACRU","B4",25.9,670.81
"194",2022-06-04,"F9","G3",0.514606557377049,0.337006702871194,0.371643863942623,0.352385656983607,849.893606557377,23.9770491803279,0.856423549216393,"FW",1592,"ACRU","G3",43.2,1866.24
"195",2022-06-04,"S1","F7",0.514245901639344,0.337796504819672,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1771,"LITU","F7",47.7,2275.29
"196",2022-06-04,"S10","G5",0.415,0.335353797683841,0.342811717971311,0.362162793065574,849.893606557377,23.9770491803279,0.856423549216393,"SW",1775,"ACRU","G5",18.4,338.56
"197",2022-06-04,"S11","F6",0.477065573770492,0.343989695729508,0.295130493557377,0.369638516327869,849.893606557377,23.9770491803279,0.856423549216393,"SW",1772,"ACRU","F6",21,441
"198",2022-06-04,"S12","F4",0.508590163934426,0.348150974156807,0.35626794247541,0.36980921352459,849.893606557377,23.9770491803279,0.856423549216393,"SW",1776,"ACRU","F4",24.7,610.09
"199",2022-06-04,"S13","A2",0.303737704918033,0.336093199885246,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1848,"FAGR","A2",35.2,1239.04
"200",2022-06-04,"S14","I2",0.32327868852459,0.316257195032787,0.35645106095082,0.329919718393443,849.893606557377,23.9770491803279,0.856423549216393,"SW",1851,"FAGR","I2",31,961
"201",2022-06-04,"S15","E4",0.30727868852459,0.357211860031148,0.386836666934426,0.369894562122951,849.893606557377,23.9770491803279,0.856423549216393,"SW",1829,"FAGR","E4",22.5,506.25
"202",2022-06-04,"S16","C2",0.327950819672131,0.33936438920082,0.315214747344262,0.34080900404918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1839,"FAGR","C2",28,784
"203",2022-06-04,"S17","D1",0.355016393442623,0.345508762295082,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1868,"FAGR","D1",33.1,1095.61
"204",2022-06-04,"S18","E5",0.482786885245902,0.36385390240405,0.386836666934426,0.369894562122951,849.893606557377,23.9770491803279,0.856423549216393,"SW",1780,"FAGR","E5",19.9,396.01
"205",2022-06-04,"S19","D2",0.500360655737705,0.335645217778688,0.315214747344262,0.34080900404918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1835,"ACRU","D2",14.2,201.64
"206",2022-06-04,"S2","C5",0.451688524590164,0.337502636503513,0.361835876032787,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"SW",1790,"LITU","C5",61.7,3806.89
"207",2022-06-04,"S20","B8",0.494803278688525,0.341944173262295,0.275727767352459,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1749,"ACRU","B8",21.3,453.69
"208",2022-06-04,"S3","E5",0.366868852459016,0.36385390240405,0.386836666934426,0.369894562122951,849.893606557377,23.9770491803279,0.856423549216393,"SW",1783,"LITU","E5",36.9,1361.61
"209",2022-06-04,"S4","E6",0.655590163934426,0.36857230004918,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1781,"LITU","E6",50.8,2580.64
"210",2022-06-04,"S5","F5",0.38144262295082,0.351423556109538,0.35626794247541,0.36980921352459,849.893606557377,23.9770491803279,0.856423549216393,"SW",1778,"LITU","F5",44.2,1953.64
"211",2022-06-04,"S6","G6",0.339754098360656,0.329577603311475,0.298786769008197,0.354431024008197,849.893606557377,23.9770491803279,0.856423549216393,"SW",1773,"LITU","G6",49.7,2470.09
"212",2022-06-04,"S7","D7",0.483803278688525,0.348794187480094,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"SW",1733,"ACRU","D7",24.7,610.09
"213",2022-06-04,"S8","C6",0.497508196721311,0.341134847114754,0.304430470245902,0.297468513114754,849.893606557377,23.9770491803279,0.856423549216393,"SW",1788,"ACRU","C6",29.3,858.49
"214",2022-06-04,"S9","F2",0.615590163934426,0.342881167968852,0.332036436231557,0.340988726279918,849.893606557377,23.9770491803279,0.856423549216393,"SW",1865,"ACRU","F2",34.4,1183.36
"215",2022-06-05,"C1","F5",0.51472131147541,0.338555473209836,0.420834385,0.361589824491803,920.937245901639,21.9231147540984,1.46868790065574,"Control",1384,"LITU","F5",47.1,2218.41
"216",2022-06-05,"C10","D4",0.702032786885246,0.33783430765808,0.326463868540984,0.333460694278689,920.937245901639,21.9231147540984,1.46868790065574,"Control",1387,"ACRU","D4",36,1296
"217",2022-06-05,"C11","F2",0.406131147540984,0.341948936165574,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"Control",1395,"ACRU","F2",34.7,1204.09
"218",2022-06-05,"C12","G3",0.0034,0.333906685407494,0.373575065426229,0.350609557209016,920.937245901639,21.9231147540984,1.46868790065574,"Control",1328,"ACRU","G3",27.9,778.41
"219",2022-06-05,"C13","B8",0.453786885245902,0.321090382576639,0.270298487378279,0.341150263843443,920.937245901639,21.9231147540984,1.46868790065574,"Control",1407,"FAGR","B8",37.6,1413.76
"220",2022-06-05,"C14","B7",0.468262295081967,0.331094523991639,0.296493941213934,0.322718459463934,920.937245901639,21.9231147540984,1.46868790065574,"Control",1412,"FAGR","B7",25.1,630.01
"221",2022-06-05,"C15","A4",0.321180327868852,0.328025579377049,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"Control",1432,"FAGR","A4",28.5,812.25
"222",2022-06-05,"C16","E4",0.462655737704918,0.346736599719821,0.420834385,0.362003754065574,920.937245901639,21.9231147540984,1.46868790065574,"Control",1390,"FAGR","E4",32,1024
"223",2022-06-05,"C17","F6",0.001875,0.328321018468226,0.342805758033018,0.360761965344262,920.937245901639,21.9231147540984,1.46868790065574,"Control",1380,"FAGR","F6",44.5,1980.25
"224",2022-06-05,"C18","(out)",0.364737704918033,0.331884594797555,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"Control",1452,"FAGR",NA,45.4,2061.16
"225",2022-06-05,"C19","A1",0.602147540983607,0.331457105991803,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"Control",1451,"ACRU","A1",19.1,364.81
"226",2022-06-05,"C2","F5",0.615918032786885,0.338555473209836,0.420834385,0.361589824491803,920.937245901639,21.9231147540984,1.46868790065574,"Control",1385,"LITU","F5",39.5,1560.25
"227",2022-06-05,"C3","C5",0.341524590163934,0.335586244896557,0.348884848885246,0.285854850704918,920.937245901639,21.9231147540984,1.46868790065574,"Control",1425,"LITU","C5",47.1,2218.41
"228",2022-06-05,"C4","H4",0.381508196721311,0.318587757645046,0.328816111098361,0.346397562016393,920.937245901639,21.9231147540984,1.46868790065574,"Control",1325,"LITU","H4",48.6,2361.96
"229",2022-06-05,"C6","B7",0.561737704918033,0.331094523991639,0.296493941213934,0.322718459463934,920.937245901639,21.9231147540984,1.46868790065574,"Control",1411,"LITU","B7",59.4,3528.36
"230",2022-06-05,"C7","B3",0.603377049180328,0.326848288039344,0.326463868540984,0.333460694278689,920.937245901639,21.9231147540984,1.46868790065574,"Control",1439,"ACRU","B3",32,1024
"231",2022-06-05,"C9","(out)",0.378655737704918,0.331884594797555,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"Control",1456,"ACRU",NA,24,576
"232",2022-06-05,"F1","H5",0.476049180327869,0.316561096076776,0.300221712852459,0.343383918163934,920.937245901639,21.9231147540984,1.46868790065574,"FW",1578,"LITU","H5",67.2,4515.84
"233",2022-06-05,"F10","F8",0.743,0.312629026876025,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"FW",1546,"ACRU","F8",21.4,457.96
"234",2022-06-05,"F11","F6",0.475475409836066,0.328321018468226,0.342805758033018,0.360761965344262,920.937245901639,21.9231147540984,1.46868790065574,"FW",1548,"ACRU","F6",28.5,812.25
"235",2022-06-05,"F12","F2",0.588819672131148,0.341948936165574,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"FW",1563,"ACRU","F2",28.2,795.24
"236",2022-06-05,"F13","D6",0.424098360655738,0.336456267681652,0.296493941213934,0.322718459463934,920.937245901639,21.9231147540984,1.46868790065574,"FW",1519,"FAGR","D6",38.2,1459.24
"237",2022-06-05,"F14","D7",0.310311475409836,0.326441573167111,0.296493941213934,0.322718459463934,920.937245901639,21.9231147540984,1.46868790065574,"FW",1543,"FAGR","D7",35.5,1260.25
"238",2022-06-05,"F15","A6",0.318344262295082,0.351381946656557,0.342805758033018,0.33976094405765,920.937245901639,21.9231147540984,1.46868790065574,"FW",1516,"FAGR","A6",32.1,1030.41
"239",2022-06-05,"F16","H4",0.389983606557377,0.318587757645046,0.328816111098361,0.346397562016393,920.937245901639,21.9231147540984,1.46868790065574,"FW",1596,"FAGR","H4",27.2,739.84
"240",2022-06-05,"F17","I6",0.426393442622951,0.314449673709563,0.325880091759016,0.353590003109836,920.937245901639,21.9231147540984,1.46868790065574,"FW",1580,"FAGR","I6",30.5,930.25
"241",2022-06-05,"F18","H8",0.365901639344262,0.318842360800492,0.338709281212295,0.367382069172951,920.937245901639,21.9231147540984,1.46868790065574,"FW",1569,"FAGR","H8",39.9,1592.01
"242",2022-06-05,"F2","G6",0.474245901639344,0.320251313295738,0.300221712852459,0.343383918163934,920.937245901639,21.9231147540984,1.46868790065574,"FW",1576,"LITU","G6",68.8,4733.44
