"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"2105","GCW","W",2022-06-22 22:00:00,"CS EE181",NA,NA,NA,20.56,"wx_tempavg15","b40dd2d410746e98",0,0
"2106","GCW","W",2022-06-22 22:15:00,"CS EE181",NA,NA,NA,20.6,"wx_tempavg15","61c61a3f3fb36b1b",0,0
"2107","GCW","W",2022-06-22 22:30:00,"CS EE181",NA,NA,NA,20.67,"wx_tempavg15","01e0da683793a9df",0,0
"2108","GCW","W",2022-06-22 22:45:00,"CS EE181",NA,NA,NA,20.67,"wx_tempavg15","700760cf1eadd395",0,0
"2109","GCW","W",2022-06-22 23:00:00,"CS EE181",NA,NA,NA,20.57,"wx_tempavg15","a9593c9579ee68e3",0,0
"2110","GCW","W",2022-06-22 23:15:00,"CS EE181",NA,NA,NA,20.49,"wx_tempavg15","80fd282ee86492b5",0,0
"2111","GCW","W",2022-06-22 23:30:00,"CS EE181",NA,NA,NA,20.37,"wx_tempavg15","a0b625ea38266588",0,0
"2112","GCW","W",2022-06-22 23:45:00,"CS EE181",NA,NA,NA,20.26,"wx_tempavg15","d901a62e9ac33918",0,0
"2113","GCW","W",2022-06-23,"CS EE181",NA,NA,NA,20.07,"wx_tempavg15","d50cedeb8e5526e9",0,0
"2114","GCW","W",2022-06-23 00:15:00,"CS EE181",NA,NA,NA,20.02,"wx_tempavg15","89aabddb7c7e2f51",0,0
"2115","GCW","W",2022-06-23 00:30:00,"CS EE181",NA,NA,NA,19.95,"wx_tempavg15","e5d45792b4b3c20a",0,0
"2116","GCW","W",2022-06-23 00:45:00,"CS EE181",NA,NA,NA,19.86,"wx_tempavg15","2fef8c97d28f99be",0,0
"2117","GCW","W",2022-06-23 01:00:00,"CS EE181",NA,NA,NA,19.82,"wx_tempavg15","46ece6f51aa835ae",0,0
"2118","GCW","W",2022-06-23 01:15:00,"CS EE181",NA,NA,NA,19.6,"wx_tempavg15","65636975f4ba9dcd",0,0
"2119","GCW","W",2022-06-23 01:30:00,"CS EE181",NA,NA,NA,19.41,"wx_tempavg15","1a144c4954eafdd7",0,0
"2120","GCW","W",2022-06-23 01:45:00,"CS EE181",NA,NA,NA,19.32,"wx_tempavg15","555b492a2c7bb46a",0,0
"2121","GCW","W",2022-06-23 02:00:00,"CS EE181",NA,NA,NA,19.25,"wx_tempavg15","7cba6f4eb7840eba",0,0
"2122","GCW","W",2022-06-23 02:15:00,"CS EE181",NA,NA,NA,19.14,"wx_tempavg15","6e6c49fe71f3809f",0,0
"2123","GCW","W",2022-06-23 02:30:00,"CS EE181",NA,NA,NA,19.01,"wx_tempavg15","221dbf433773d3a6",0,0
"2124","GCW","W",2022-06-23 02:45:00,"CS EE181",NA,NA,NA,18.86,"wx_tempavg15","8bf19860d961addc",0,0
"2125","GCW","W",2022-06-23 03:00:00,"CS EE181",NA,NA,NA,18.84,"wx_tempavg15","f5622fc4fe2099d7",0,0
"2126","GCW","W",2022-06-23 03:15:00,"CS EE181",NA,NA,NA,18.83,"wx_tempavg15","b39d0482f286bfa2",0,0
"2127","GCW","W",2022-06-23 03:30:00,"CS EE181",NA,NA,NA,18.86,"wx_tempavg15","17f9849984a793ab",0,0
"2128","GCW","W",2022-06-23 03:45:00,"CS EE181",NA,NA,NA,18.83,"wx_tempavg15","a607cf74a53ae860",0,0
"2129","GCW","W",2022-06-23 04:00:00,"CS EE181",NA,NA,NA,18.83,"wx_tempavg15","852d3f3d34c77429",0,0
"2130","GCW","W",2022-06-23 04:15:00,"CS EE181",NA,NA,NA,18.71,"wx_tempavg15","73f80ca2b528fdf3",0,0
"2131","GCW","W",2022-06-23 04:30:00,"CS EE181",NA,NA,NA,18.53,"wx_tempavg15","0d56c852e39cdae9",0,0
"2132","GCW","W",2022-06-23 04:45:00,"CS EE181",NA,NA,NA,18.59,"wx_tempavg15","e94e58eb32bfaab9",0,0
"2133","GCW","W",2022-06-23 05:00:00,"CS EE181",NA,NA,NA,18.59,"wx_tempavg15","4a54c06f264ce695",0,0
"2134","GCW","W",2022-06-23 05:15:00,"CS EE181",NA,NA,NA,18.5,"wx_tempavg15","95a2937f90d07d36",0,0
"2135","GCW","W",2022-06-23 05:30:00,"CS EE181",NA,NA,NA,18.49,"wx_tempavg15","8e14bfa54ef3c14a",0,0
"2136","GCW","W",2022-06-23 05:45:00,"CS EE181",NA,NA,NA,18.53,"wx_tempavg15","bf88809395463802",0,0
"2137","GCW","W",2022-06-23 06:00:00,"CS EE181",NA,NA,NA,18.39,"wx_tempavg15","6dd36faa132015b3",0,0
"2138","GCW","W",2022-06-23 06:15:00,"CS EE181",NA,NA,NA,18.31,"wx_tempavg15","299ccd19dc86d5e8",0,0
"2139","GCW","W",2022-06-23 06:30:00,"CS EE181",NA,NA,NA,18.29,"wx_tempavg15","b721737f9b8cb99e",0,0
"2140","GCW","W",2022-06-23 06:45:00,"CS EE181",NA,NA,NA,18.31,"wx_tempavg15","aef6d55f94eb78f0",0,0
"2141","GCW","W",2022-06-23 07:00:00,"CS EE181",NA,NA,NA,18.31,"wx_tempavg15","360bf6f5d128352e",0,0
"2142","GCW","W",2022-06-23 07:15:00,"CS EE181",NA,NA,NA,18.31,"wx_tempavg15","a21e349ab82af207",0,0
"2143","GCW","W",2022-06-23 07:30:00,"CS EE181",NA,NA,NA,18.3,"wx_tempavg15","f83b4ae2452df8fc",0,0
"2144","GCW","W",2022-06-23 07:45:00,"CS EE181",NA,NA,NA,18.3,"wx_tempavg15","209c33e07d521557",0,0
"2145","GCW","W",2022-06-23 08:00:00,"CS EE181",NA,NA,NA,18.3,"wx_tempavg15","c250d2ee4bde3aad",0,0
"2146","GCW","W",2022-06-23 08:15:00,"CS EE181",NA,NA,NA,18.18,"wx_tempavg15","e6e6c0f3428ec200",0,0
"2147","GCW","W",2022-06-23 08:30:00,"CS EE181",NA,NA,NA,18.23,"wx_tempavg15","ecd2a61db53d09a8",0,0
"2148","GCW","W",2022-06-23 08:45:00,"CS EE181",NA,NA,NA,18.17,"wx_tempavg15","43fae06e91ed51e2",0,0
"2149","GCW","W",2022-06-23 09:00:00,"CS EE181",NA,NA,NA,18.06,"wx_tempavg15","c86da6f38e9e7a4a",0,0
"2150","GCW","W",2022-06-23 09:15:00,"CS EE181",NA,NA,NA,18.07,"wx_tempavg15","a84e77c932d40d6f",0,0
"2151","GCW","W",2022-06-23 09:30:00,"CS EE181",NA,NA,NA,18.33,"wx_tempavg15","4cdda343d817c990",0,0
"2152","GCW","W",2022-06-23 09:45:00,"CS EE181",NA,NA,NA,18.51,"wx_tempavg15","b9f391d4570c3b4d",0,0
"2153","GCW","W",2022-06-23 10:00:00,"CS EE181",NA,NA,NA,18.54,"wx_tempavg15","737afaa52e67a4bb",0,0
"2154","GCW","W",2022-06-23 10:15:00,"CS EE181",NA,NA,NA,18.66,"wx_tempavg15","ef67302f94295cdb",0,0
"2155","GCW","W",2022-06-23 10:30:00,"CS EE181",NA,NA,NA,18.88,"wx_tempavg15","a8f4cc37e1391520",0,0
"2156","GCW","W",2022-06-23 10:45:00,"CS EE181",NA,NA,NA,18.87,"wx_tempavg15","694a1a24aa0906ff",0,0
"2157","GCW","W",2022-06-23 11:00:00,"CS EE181",NA,NA,NA,19.06,"wx_tempavg15","440cdfb1cb1cd203",0,0
"2158","GCW","W",2022-06-23 11:15:00,"CS EE181",NA,NA,NA,19.46,"wx_tempavg15","dcd010c50ed79ca9",0,0
"2159","GCW","W",2022-06-23 11:30:00,"CS EE181",NA,NA,NA,19.78,"wx_tempavg15","98f3e0ec5b06fa82",0,0
"2160","GCW","W",2022-06-23 11:45:00,"CS EE181",NA,NA,NA,19.87,"wx_tempavg15","b68f9b31f185c303",0,0
"2161","GCW","W",2022-06-23 12:00:00,"CS EE181",NA,NA,NA,19.9,"wx_tempavg15","52289708c8d60115",0,0
"2162","GCW","W",2022-06-23 12:15:00,"CS EE181",NA,NA,NA,19.97,"wx_tempavg15","a6e9240b8e316f87",0,0
"2163","GCW","W",2022-06-23 12:30:00,"CS EE181",NA,NA,NA,20.32,"wx_tempavg15","d43ee4d267972792",0,0
"2164","GCW","W",2022-06-23 12:45:00,"CS EE181",NA,NA,NA,20.21,"wx_tempavg15","4ae63411068c07ab",0,0
"2165","GCW","W",2022-06-23 13:00:00,"CS EE181",NA,NA,NA,20.28,"wx_tempavg15","4752cfd5a21a0385",0,0
"2166","GCW","W",2022-06-23 13:15:00,"CS EE181",NA,NA,NA,20.8,"wx_tempavg15","ea4fcab4f05d2757",0,0
"2167","GCW","W",2022-06-23 13:30:00,"CS EE181",NA,NA,NA,20.64,"wx_tempavg15","790279f62af3e847",0,0
"2168","GCW","W",2022-06-23 13:45:00,"CS EE181",NA,NA,NA,20.57,"wx_tempavg15","792a95916909f183",0,0
"2169","GCW","W",2022-06-23 14:00:00,"CS EE181",NA,NA,NA,21.03,"wx_tempavg15","35dce4a337edda55",0,0
"2170","GCW","W",2022-06-23 14:15:00,"CS EE181",NA,NA,NA,21.11,"wx_tempavg15","c0e0b208431836ac",0,0
"2171","GCW","W",2022-06-23 14:30:00,"CS EE181",NA,NA,NA,21.02,"wx_tempavg15","b8245d6664a5d7d6",0,0
"2172","GCW","W",2022-06-23 14:45:00,"CS EE181",NA,NA,NA,20.93,"wx_tempavg15","001cf7d6a3c66387",0,0
"2173","GCW","W",2022-06-23 15:00:00,"CS EE181",NA,NA,NA,21.14,"wx_tempavg15","cc080a15e6280ea1",0,0
"2174","GCW","W",2022-06-23 15:15:00,"CS EE181",NA,NA,NA,21.13,"wx_tempavg15","9a218806a24159fe",0,0
"2175","GCW","W",2022-06-23 15:30:00,"CS EE181",NA,NA,NA,21.48,"wx_tempavg15","710da8fa9eba0f54",0,0
"2176","GCW","W",2022-06-23 15:45:00,"CS EE181",NA,NA,NA,22.02,"wx_tempavg15","5a63763f8137f617",0,0
"2177","GCW","W",2022-06-23 16:00:00,"CS EE181",NA,NA,NA,22.12,"wx_tempavg15","22ec2dafe0bb3863",0,0
"2178","GCW","W",2022-06-23 16:15:00,"CS EE181",NA,NA,NA,22.1,"wx_tempavg15","ca82b907833e5a73",0,0
"2179","GCW","W",2022-06-23 16:30:00,"CS EE181",NA,NA,NA,21.84,"wx_tempavg15","3f3d0e7fa81d8b54",0,0
"2180","GCW","W",2022-06-23 16:45:00,"CS EE181",NA,NA,NA,21.67,"wx_tempavg15","9ce55f3d17a1947d",0,0
"2181","GCW","W",2022-06-23 17:00:00,"CS EE181",NA,NA,NA,21.65,"wx_tempavg15","4734a99b9cc00468",0,0
"2182","GCW","W",2022-06-23 17:15:00,"CS EE181",NA,NA,NA,21.41,"wx_tempavg15","1c9be35b65b2ee58",0,0
"2183","GCW","W",2022-06-23 17:30:00,"CS EE181",NA,NA,NA,21.25,"wx_tempavg15","76c26f33c6e50200",0,0
"2184","GCW","W",2022-06-23 17:45:00,"CS EE181",NA,NA,NA,21.2,"wx_tempavg15","de2c4cb6a2e0e715",0,0
"2185","GCW","W",2022-06-23 18:00:00,"CS EE181",NA,NA,NA,21.07,"wx_tempavg15","0fe24b5c120458fc",0,0
"2186","GCW","W",2022-06-23 18:15:00,"CS EE181",NA,NA,NA,20.98,"wx_tempavg15","de09151d95069e5e",0,0
"2187","GCW","W",2022-06-23 18:30:00,"CS EE181",NA,NA,NA,20.96,"wx_tempavg15","06fa954ce1c90b47",0,0
"2188","GCW","W",2022-06-23 18:45:00,"CS EE181",NA,NA,NA,20.61,"wx_tempavg15","195bf73b29279099",0,0
"2189","GCW","W",2022-06-23 19:00:00,"CS EE181",NA,NA,NA,19.95,"wx_tempavg15","4624699165671d25",0,0
"2190","GCW","W",2022-06-23 19:15:00,"CS EE181",NA,NA,NA,19.59,"wx_tempavg15","630fd249ebbadc8e",0,0
"2191","GCW","W",2022-06-23 19:30:00,"CS EE181",NA,NA,NA,19.19,"wx_tempavg15","30d9bd906acc7545",0,0
"2192","GCW","W",2022-06-23 19:45:00,"CS EE181",NA,NA,NA,18.71,"wx_tempavg15","3050f7a44f1e1db1",0,0
"2193","GCW","W",2022-06-23 20:00:00,"CS EE181",NA,NA,NA,18.22,"wx_tempavg15","c8526f4dc462ea6d",0,0
"2194","GCW","W",2022-06-23 20:15:00,"CS EE181",NA,NA,NA,18.02,"wx_tempavg15","f120f897bbddbff7",0,0
"2195","GCW","W",2022-06-23 20:30:00,"CS EE181",NA,NA,NA,17.81,"wx_tempavg15","538b0f28251b0438",0,0
"2196","GCW","W",2022-06-23 20:45:00,"CS EE181",NA,NA,NA,17.51,"wx_tempavg15","d6fb7d3bb5b4ca08",0,0
"2197","GCW","W",2022-06-23 21:00:00,"CS EE181",NA,NA,NA,17.36,"wx_tempavg15","c818b54bd1c91c71",0,0
"2198","GCW","W",2022-06-23 21:15:00,"CS EE181",NA,NA,NA,17.21,"wx_tempavg15","b704baea3ac05d57",0,0
"2199","GCW","W",2022-06-23 21:30:00,"CS EE181",NA,NA,NA,17.01,"wx_tempavg15","4bc5685a9373fb9c",0,0
"2200","GCW","W",2022-06-23 21:45:00,"CS EE181",NA,NA,NA,17.05,"wx_tempavg15","907dcfb739079ed8",0,0
"2201","GCW","W",2022-06-23 22:00:00,"CS EE181",NA,NA,NA,16.9,"wx_tempavg15","c7c9bb12163cf57a",0,0
"2202","GCW","W",2022-06-23 22:15:00,"CS EE181",NA,NA,NA,16.79,"wx_tempavg15","2655ee2fb62cef9e",0,0
"2203","GCW","W",2022-06-23 22:30:00,"CS EE181",NA,NA,NA,16.69,"wx_tempavg15","d15ab698f9c774be",0,0
"2204","GCW","W",2022-06-23 22:45:00,"CS EE181",NA,NA,NA,16.58,"wx_tempavg15","2e298afe990982ae",0,0
"2205","GCW","W",2022-06-23 23:00:00,"CS EE181",NA,NA,NA,16.46,"wx_tempavg15","1d4a3d2174cebc02",0,0
"2206","GCW","W",2022-06-23 23:15:00,"CS EE181",NA,NA,NA,16.3,"wx_tempavg15","50063f501ed275bc",0,0
"2207","GCW","W",2022-06-23 23:30:00,"CS EE181",NA,NA,NA,16.24,"wx_tempavg15","4192de1f61707219",0,0
"2208","GCW","W",2022-06-23 23:45:00,"CS EE181",NA,NA,NA,16.21,"wx_tempavg15","7502bca8ca53f608",0,0
"2209","GCW","W",2022-06-24,"CS EE181",NA,NA,NA,16.12,"wx_tempavg15","c0e9e4aadda014c4",0,0
"2210","GCW","W",2022-06-24 00:15:00,"CS EE181",NA,NA,NA,16.01,"wx_tempavg15","c24d401f890d5aea",0,0
"2211","GCW","W",2022-06-24 00:30:00,"CS EE181",NA,NA,NA,15.92,"wx_tempavg15","c94ee405ae719020",0,0
"2212","GCW","W",2022-06-24 00:45:00,"CS EE181",NA,NA,NA,15.83,"wx_tempavg15","2641c99cc5ea6a16",0,0
"2213","GCW","W",2022-06-24 01:00:00,"CS EE181",NA,NA,NA,15.8,"wx_tempavg15","ed3f6592ffd014cc",0,0
"2214","GCW","W",2022-06-24 01:15:00,"CS EE181",NA,NA,NA,15.73,"wx_tempavg15","8c8ed84d1b35d22a",0,0
"2215","GCW","W",2022-06-24 01:30:00,"CS EE181",NA,NA,NA,15.82,"wx_tempavg15","ee242365cdc01f36",0,0
"2216","GCW","W",2022-06-24 01:45:00,"CS EE181",NA,NA,NA,15.82,"wx_tempavg15","5b41c5e904af01c6",0,0
"2217","GCW","W",2022-06-24 02:00:00,"CS EE181",NA,NA,NA,15.73,"wx_tempavg15","367b54adf1586c25",0,0
"2218","GCW","W",2022-06-24 02:15:00,"CS EE181",NA,NA,NA,15.72,"wx_tempavg15","dd1c8b85e8002e07",0,0
"2219","GCW","W",2022-06-24 02:30:00,"CS EE181",NA,NA,NA,15.81,"wx_tempavg15","b044c362c0fff3e0",0,0
"2220","GCW","W",2022-06-24 02:45:00,"CS EE181",NA,NA,NA,15.8,"wx_tempavg15","bee57261282b6b0d",0,0
"2221","GCW","W",2022-06-24 03:00:00,"CS EE181",NA,NA,NA,15.78,"wx_tempavg15","1238d0911a61ee38",0,0
"2222","GCW","W",2022-06-24 03:15:00,"CS EE181",NA,NA,NA,15.77,"wx_tempavg15","5e7958744f4de950",0,0
"2223","GCW","W",2022-06-24 03:30:00,"CS EE181",NA,NA,NA,15.74,"wx_tempavg15","2f4a4000ad15578b",0,0
"2224","GCW","W",2022-06-24 03:45:00,"CS EE181",NA,NA,NA,15.69,"wx_tempavg15","c28c18ef21d61a6f",0,0
"2225","GCW","W",2022-06-24 04:00:00,"CS EE181",NA,NA,NA,15.61,"wx_tempavg15","67825c2642899e9e",0,0
"2226","GCW","W",2022-06-24 04:15:00,"CS EE181",NA,NA,NA,15.63,"wx_tempavg15","3aa0fb786d587425",0,0
"2227","GCW","W",2022-06-24 04:30:00,"CS EE181",NA,NA,NA,15.58,"wx_tempavg15","31e745e60df85ae4",0,0
"2228","GCW","W",2022-06-24 04:45:00,"CS EE181",NA,NA,NA,15.51,"wx_tempavg15","a168362fd7e817f5",0,0
"2229","GCW","W",2022-06-24 05:00:00,"CS EE181",NA,NA,NA,15.48,"wx_tempavg15","d04858d969fec5ea",0,0
"2230","GCW","W",2022-06-24 05:15:00,"CS EE181",NA,NA,NA,15.44,"wx_tempavg15","10177f8718c7bc8d",0,0
"2231","GCW","W",2022-06-24 05:30:00,"CS EE181",NA,NA,NA,15.44,"wx_tempavg15","deb1898906f73bb7",0,0
"2232","GCW","W",2022-06-24 05:45:00,"CS EE181",NA,NA,NA,15.51,"wx_tempavg15","9a75bda49ce6575f",0,0
"2233","GCW","W",2022-06-24 06:00:00,"CS EE181",NA,NA,NA,15.92,"wx_tempavg15","6083c7cce8d24823",0,0
"2234","GCW","W",2022-06-24 06:15:00,"CS EE181",NA,NA,NA,16.6,"wx_tempavg15","fc76a7b18e28bdc3",0,0
"2235","GCW","W",2022-06-24 06:30:00,"CS EE181",NA,NA,NA,16.72,"wx_tempavg15","f173b7114cd1c5d4",0,0
"2236","GCW","W",2022-06-24 06:45:00,"CS EE181",NA,NA,NA,17.67,"wx_tempavg15","5db21e5f56a55555",0,0
"2237","GCW","W",2022-06-24 07:00:00,"CS EE181",NA,NA,NA,18.2,"wx_tempavg15","002dc660f202b762",0,0
"2238","GCW","W",2022-06-24 07:15:00,"CS EE181",NA,NA,NA,19.02,"wx_tempavg15","c8cc2735d63a8d43",0,0
"2239","GCW","W",2022-06-24 07:30:00,"CS EE181",NA,NA,NA,19.96,"wx_tempavg15","04df2f93535aa5a5",0,0
"2240","GCW","W",2022-06-24 07:45:00,"CS EE181",NA,NA,NA,20.92,"wx_tempavg15","320aedd2c6c7fb80",0,0
"2241","GCW","W",2022-06-24 08:00:00,"CS EE181",NA,NA,NA,21.08,"wx_tempavg15","127df8e7007b5483",0,0
"2242","GCW","W",2022-06-24 08:15:00,"CS EE181",NA,NA,NA,21.31,"wx_tempavg15","ffdf99972938a73d",0,0
"2243","GCW","W",2022-06-24 08:30:00,"CS EE181",NA,NA,NA,21.53,"wx_tempavg15","48a681755b022f93",0,0
"2244","GCW","W",2022-06-24 08:45:00,"CS EE181",NA,NA,NA,21.55,"wx_tempavg15","906ae11ab0e2ff03",0,0
"2245","GCW","W",2022-06-24 09:00:00,"CS EE181",NA,NA,NA,22.43,"wx_tempavg15","f9b0297ea3392639",0,0
"2246","GCW","W",2022-06-24 09:15:00,"CS EE181",NA,NA,NA,22.59,"wx_tempavg15","28acf6f681c08b82",0,0
"2247","GCW","W",2022-06-24 09:30:00,"CS EE181",NA,NA,NA,23.49,"wx_tempavg15","094d9cdc5eaa6b14",0,0
"2248","GCW","W",2022-06-24 09:45:00,"CS EE181",NA,NA,NA,23.57,"wx_tempavg15","8dac0b1c36027e6f",0,0
"2249","GCW","W",2022-06-24 10:00:00,"CS EE181",NA,NA,NA,22.86,"wx_tempavg15","802fde68a2a7c531",0,0
"2250","GCW","W",2022-06-24 10:15:00,"CS EE181",NA,NA,NA,23.23,"wx_tempavg15","9aa162463295849a",0,0
"2251","GCW","W",2022-06-24 10:30:00,"CS EE181",NA,NA,NA,23.65,"wx_tempavg15","a1d3bb618ac38d13",0,0
"2252","GCW","W",2022-06-24 10:45:00,"CS EE181",NA,NA,NA,23.98,"wx_tempavg15","0ff2a318226621ef",0,0
"2253","GCW","W",2022-06-24 11:00:00,"CS EE181",NA,NA,NA,23.39,"wx_tempavg15","485f47a47c9217d1",0,0
"2254","GCW","W",2022-06-24 11:15:00,"CS EE181",NA,NA,NA,23.39,"wx_tempavg15","962e3ec4dbf28390",0,0
"2255","GCW","W",2022-06-24 11:30:00,"CS EE181",NA,NA,NA,23.63,"wx_tempavg15","550e5f6c9cdcea37",0,0
"2256","GCW","W",2022-06-24 11:45:00,"CS EE181",NA,NA,NA,24.09,"wx_tempavg15","752cb1c08cb8b427",0,0
"2257","GCW","W",2022-06-24 12:00:00,"CS EE181",NA,NA,NA,24.32,"wx_tempavg15","81a245e8fedd6440",0,0
"2258","GCW","W",2022-06-24 12:15:00,"CS EE181",NA,NA,NA,24.91,"wx_tempavg15","8c45be861465425b",0,0
"2259","GCW","W",2022-06-24 12:30:00,"CS EE181",NA,NA,NA,24.83,"wx_tempavg15","1015f15e3747cf08",0,0
"2260","GCW","W",2022-06-24 12:45:00,"CS EE181",NA,NA,NA,25.12,"wx_tempavg15","7dc48d92f75bc16d",0,0
"2261","GCW","W",2022-06-24 13:00:00,"CS EE181",NA,NA,NA,25.07,"wx_tempavg15","f3f6f61fbab1f753",0,0
"2262","GCW","W",2022-06-24 13:15:00,"CS EE181",NA,NA,NA,24.98,"wx_tempavg15","21e0b786486f3efd",0,0
"2263","GCW","W",2022-06-24 13:30:00,"CS EE181",NA,NA,NA,24.92,"wx_tempavg15","32979fe57e6cec1a",0,0
"2264","GCW","W",2022-06-24 13:45:00,"CS EE181",NA,NA,NA,25.21,"wx_tempavg15","7ee0f53d46358b60",0,0
"2265","GCW","W",2022-06-24 14:00:00,"CS EE181",NA,NA,NA,25.32,"wx_tempavg15","297367067e486a64",0,0
"2266","GCW","W",2022-06-24 14:15:00,"CS EE181",NA,NA,NA,25.62,"wx_tempavg15","79a48f2836699012",0,0
"2267","GCW","W",2022-06-24 14:30:00,"CS EE181",NA,NA,NA,25.56,"wx_tempavg15","b1bb535e888e21cd",0,0
"2268","GCW","W",2022-06-24 14:45:00,"CS EE181",NA,NA,NA,25.44,"wx_tempavg15","810f26cd7e946c98",0,0
"2269","GCW","W",2022-06-24 15:00:00,"CS EE181",NA,NA,NA,25.66,"wx_tempavg15","66d1249cc22b8edc",0,0
"2270","GCW","W",2022-06-24 15:15:00,"CS EE181",NA,NA,NA,25.74,"wx_tempavg15","ce708e85c1a1b57b",0,0
"2271","GCW","W",2022-06-24 15:30:00,"CS EE181",NA,NA,NA,25.87,"wx_tempavg15","45ab7425d4aac307",0,0
"2272","GCW","W",2022-06-24 15:45:00,"CS EE181",NA,NA,NA,25.7,"wx_tempavg15","aa38f3b682fb39b9",0,0
"2273","GCW","W",2022-06-24 16:00:00,"CS EE181",NA,NA,NA,25.65,"wx_tempavg15","18fc1d7dcaedc5d1",0,0
"2274","GCW","W",2022-06-24 16:15:00,"CS EE181",NA,NA,NA,25.75,"wx_tempavg15","41c589aa0d75a0d1",0,0
"2275","GCW","W",2022-06-24 16:30:00,"CS EE181",NA,NA,NA,25.85,"wx_tempavg15","34ebf4758a79cfd5",0,0
"2276","GCW","W",2022-06-24 16:45:00,"CS EE181",NA,NA,NA,25.6,"wx_tempavg15","4d49c5774a96d7ab",0,0
"2277","GCW","W",2022-06-24 17:00:00,"CS EE181",NA,NA,NA,25.55,"wx_tempavg15","9dd06ef78e7e4663",0,0
"2278","GCW","W",2022-06-24 17:15:00,"CS EE181",NA,NA,NA,25.32,"wx_tempavg15","c92d4ac7961adbe9",0,0
"2279","GCW","W",2022-06-24 17:30:00,"CS EE181",NA,NA,NA,25.28,"wx_tempavg15","cd5374b6ed35e1a5",0,0
"2280","GCW","W",2022-06-24 17:45:00,"CS EE181",NA,NA,NA,25.17,"wx_tempavg15","8556031e263b664e",0,0
"2281","GCW","W",2022-06-24 18:00:00,"CS EE181",NA,NA,NA,24.66,"wx_tempavg15","470837d19f02ccf7",0,0
"2282","GCW","W",2022-06-24 18:15:00,"CS EE181",NA,NA,NA,24.35,"wx_tempavg15","2462949495e77f76",0,0
"2283","GCW","W",2022-06-24 18:30:00,"CS EE181",NA,NA,NA,23.68,"wx_tempavg15","1ec06ba7ee8bde63",0,0
"2284","GCW","W",2022-06-24 18:45:00,"CS EE181",NA,NA,NA,23.29,"wx_tempavg15","3c26aa5f90846882",0,0
"2285","GCW","W",2022-06-24 19:00:00,"CS EE181",NA,NA,NA,22.61,"wx_tempavg15","1f7412daa0eeaed9",0,0
"2286","GCW","W",2022-06-24 19:15:00,"CS EE181",NA,NA,NA,21.94,"wx_tempavg15","f7e9b940d61de5b9",0,0
"2287","GCW","W",2022-06-24 19:30:00,"CS EE181",NA,NA,NA,21.46,"wx_tempavg15","5b6186dc0dbd6dc2",0,0
"2288","GCW","W",2022-06-24 19:45:00,"CS EE181",NA,NA,NA,21.13,"wx_tempavg15","dcc5d50c00d74317",0,0
"2289","GCW","W",2022-06-24 20:00:00,"CS EE181",NA,NA,NA,20.74,"wx_tempavg15","015dd65135ada880",0,0
"2290","GCW","W",2022-06-24 20:15:00,"CS EE181",NA,NA,NA,20.33,"wx_tempavg15","dd6d505736ba66e3",0,0
"2291","GCW","W",2022-06-24 20:30:00,"CS EE181",NA,NA,NA,19.98,"wx_tempavg15","295727e57e4489eb",0,0
"2292","GCW","W",2022-06-24 20:45:00,"CS EE181",NA,NA,NA,19.75,"wx_tempavg15","fb25b47676898a8f",0,0
"2293","GCW","W",2022-06-24 21:00:00,"CS EE181",NA,NA,NA,19.7,"wx_tempavg15","f371fe6f814ead05",0,0
"2294","GCW","W",2022-06-24 21:15:00,"CS EE181",NA,NA,NA,19.39,"wx_tempavg15","a5e19dc8b19650b6",0,0
"2295","GCW","W",2022-06-24 21:30:00,"CS EE181",NA,NA,NA,19.2,"wx_tempavg15","4b982beedfbd0e97",0,0
"2296","GCW","W",2022-06-24 21:45:00,"CS EE181",NA,NA,NA,19.13,"wx_tempavg15","d14284a9e7178932",0,0
"2297","GCW","W",2022-06-24 22:00:00,"CS EE181",NA,NA,NA,19,"wx_tempavg15","9dc75184caf60211",0,0
"2298","GCW","W",2022-06-24 22:15:00,"CS EE181",NA,NA,NA,18.93,"wx_tempavg15","6f6115c56da0bdf5",0,0
"2299","GCW","W",2022-06-24 22:30:00,"CS EE181",NA,NA,NA,18.8,"wx_tempavg15","ad8bb701c7450b7e",0,0
"2300","GCW","W",2022-06-24 22:45:00,"CS EE181",NA,NA,NA,18.66,"wx_tempavg15","ee6ee95cea8cc826",0,0
"2301","GCW","W",2022-06-24 23:00:00,"CS EE181",NA,NA,NA,18.64,"wx_tempavg15","5f7efb3c3182d873",0,0
"2302","GCW","W",2022-06-24 23:15:00,"CS EE181",NA,NA,NA,18.45,"wx_tempavg15","d4f4436fc5f43b52",0,0
"2303","GCW","W",2022-06-24 23:30:00,"CS EE181",NA,NA,NA,18.42,"wx_tempavg15","b08d95a05b352fbe",0,0
"2304","GCW","W",2022-06-24 23:45:00,"CS EE181",NA,NA,NA,18.29,"wx_tempavg15","7d27a4fbabe34795",0,0
"2305","GCW","W",2022-06-25,"CS EE181",NA,NA,NA,18.11,"wx_tempavg15","8e785822f40025fe",0,0
"2306","GCW","W",2022-06-25 00:15:00,"CS EE181",NA,NA,NA,17.94,"wx_tempavg15","d5e0883b0fd08ca7",0,0
"2307","GCW","W",2022-06-25 00:30:00,"CS EE181",NA,NA,NA,17.93,"wx_tempavg15","5a1a352eb9665d2f",0,0
